"area","ratio","pd","azi","comp","vidro","abs","paf","fv","ven","somb","zb","tbsm","tbum","cdh","phi","phs","phft","tmin","tmax","cgtr","cgta","dif_phi","dif_phs","dif_phft","dif_tmin","dif_tmax","dif_cgtr","dif_cgta"
77.16,1,5,270,"tv","simples_fs39",80,10,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0,53.0296803652968,46.9703196347032,18.5862076732433,38.6601187607403,38905942412.9178,0,0,11.3150684931507,-11.3150684931507,0.377382862439202,3.75545493930171,7255545408.35973,0
77.16,1,5,0,"tm20","simples_fs39",60,10,1,"on",0,5,23.05347032,19.0604223744292,46752,0,41.7351598173516,58.2648401826484,18.7118009534945,34.5533253877114,27215574597.9817,0,0,0.399543378995437,-0.399543378995437,0.523031210658399,-0.243425821423195,-4479026179.96779,0
38.58,0.5,2.5,0,"tv","simples_fs39",80,50,1,"off",50,5,23.05347032,19.0604223744292,46752,0.0182648401826484,27.6575342465753,72.324200913242,17.8857976005162,38.4502205589527,14436202685.9254,46857.9990727052,0.0182648401826484,-16.2305936073059,16.2123287671233,-0.544109587267503,3.3841525458895,-2575317817.45562,46857.9990727052
38.58,1,5,0,"sfar","duplo_fs39-87",80,50,1,"on",150,5,23.05347032,19.0604223744292,46752,0,19.2511415525114,80.7488584474886,18.0611338234885,35.6622230059656,9294275929.93773,0,0,-23.4109589041096,23.4109589041096,0.060625970497,0.691752918930398,-12613727030.6546,0
57.87,1,5,270,"tv","simples_fs87",20,10,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0.447488584474886,23.8173515981735,75.7351598173516,17.3756226658605,31.507735960253,10146577358.7764,59987951.2880163,0.447488584474886,-18.3744292237443,17.9269406392694,-0.731510144767498,-3.4731074336757,-16782922732.4489,59987951.2880163
77.16,0.5,5,270,"ref","duplo_fs39-87",60,30,1,"on",150,5,23.05347032,19.0604223744292,46752,0.0639269406392693,29.8310502283105,70.1050228310502,17.5896828103435,34.6943918831992,24814605528.9298,13312757.5983535,0.0639269406392693,-11.283105022831,11.2191780821918,-0.515682644909099,-0.0595078024176985,-7911444194.27573,13312757.5983535
38.58,0.5,5,0,"ref","duplo_fs39-87",20,50,0.45,"on",0,5,23.05347032,19.0604223744292,46752,1.38812785388128,18.6917808219178,79.9200913242009,16.7881126304132,32.1985957790389,9008073830.58664,186831703.169257,1.34246575342466,-24.079908675799,22.7374429223744,-1.0383351526637,-2.7856502101269,-14554824256.7453,180785654.197732
77.16,0.5,5,0,"tm10","duplo_fs87-87",80,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0.0182648401826484,46.1986301369863,53.783105022831,17.9063790721941,39.3440174284842,45982080779.9408,3579431.90092609,0.0182648401826484,4.93150684931506,-4.94977168949773,-0.1073537105807,4.5349319841271,12009051473.4477,3579431.90092609
38.58,0.5,2.5,0,"sfar","simples_fs39",80,10,1,"on",150,5,23.05347032,19.0604223744292,46752,0,32.0753424657534,67.9246575342466,18.4042582466535,34.452925359311,8748252782.12328,0,0,-11.8127853881278,11.8127853881278,-0.0256489411301999,-0.613142653752199,-8263267721.25772,0
38.58,1,2.5,270,"tv","duplo_fs87-87",80,50,1,"off",0,5,23.05347032,19.0604223744292,46752,0.0730593607305937,31.3493150684931,68.5776255707763,17.8848998975664,38.9460331816301,16168657190.0785,21372.0700833107,0.0730593607305937,-13.1324200913242,13.0593607305936,-0.496423629077,3.8608710866466,-45834701.6993313,21372.0700833107
57.87,0.5,5,180,"ref","simples_fs87",20,10,1,"on",150,5,23.05347032,19.0604223744292,46752,1.4703196347032,19.9109589041096,78.6187214611872,16.7488834503541,31.6513409714136,10390391180.7371,270223910.552405,1.45205479452055,-22.7420091324201,21.2899543378996,-1.0681309557984,-3.7356015915966,-19329871946.1198,266923461.308058
38.58,0.5,5,90,"ref","duplo_fs39-87",20,50,0.45,"on",50,5,23.05347032,19.0604223744292,46752,1.42465753424658,17.554794520548,81.0205479452055,16.7417450915653,32.1097068715253,8386389142.09548,193673264.722876,1.37899543378996,-25.3698630136986,23.9908675799087,-1.0369107087327,-3.26577724715141,-15210695260.5702,187492795.890469
57.87,2.5,2.5,90,"tv","duplo_fs39-87",20,50,1,"on",50,5,23.05347032,19.0604223744292,46752,0.502283105022831,12.8493150684932,86.648401826484,17.5171771586339,32.1291818361004,5653668629.94411,36619397.6590172,0.502283105022831,-30.8789954337899,30.3767123287671,-0.9672583509054,-3.2318653480094,-15420666732.5914,36619397.6590172
57.87,1,5,180,"tm20","simples_fs39",60,10,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0,44.0182648401827,55.9817351598173,18.6538181461237,34.2965095310574,22455023530.8358,0,-0.0091324200913242,1.17579908675799,-1.16666666666666,0.661159417584102,-1.13745506567449,-5505640401.52803,-1425083.8256876
57.87,2.5,2.5,0,"ref","duplo_fs87-87",80,50,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0,32.648401826484,67.351598173516,18.0306787929486,36.934239828913,16303374275.029,0,0,-10.0730593607306,10.0730593607306,-0.493766752848401,2.0691399144775,-3681493904.26244,0
57.87,1,5,270,"tm10","simples_fs87",80,50,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0.045662100456621,36.2716894977169,63.6826484018265,17.6615571666999,37.2828225618246,26947296055.6946,6699608.27617367,0.045662100456621,-5.9200913242009,5.87442922374429,-0.445575643928098,2.3019791678959,17795964.4693413,6699608.27617367
57.87,2.5,5,90,"ref","duplo_fs87-87",60,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0.0547945205479452,42.0205479452055,57.9246575342466,17.7391857316099,37.055278635893,30754512169.1707,9149479.05992462,0.0273972602739726,-0.714611872146137,0.6872146118722,-0.195511851751,1.6504270403004,1839353318.70085,4620550.49255219
57.87,0.5,5,90,"tm20","simples_fs39",60,50,1,"off",50,5,23.05347032,19.0604223744292,46752,0,29.4429223744292,70.5570776255708,18.1821357032617,34.4202079378393,20823748394.8841,0,-0.0182648401826484,-12.5616438356164,12.5799086757991,0.303293751549599,-0.840968902897899,-8208998075.20052,-3221319.98245011
77.16,2.5,2.5,180,"ref","duplo_fs39-87",60,50,1,"on",150,5,23.05347032,19.0604223744292,46752,0,21.958904109589,78.041095890411,18.0084579572098,35.5110807671852,13052907737.0716,0,0,-21.3447488584475,21.3447488584475,-0.577031711795001,0.228345826035302,-11583626276.5135,0
57.87,2.5,5,270,"tv","simples_fs87",80,10,1,"off",0,5,23.05347032,19.0604223744292,46752,0,48.1301369863014,51.8698630136986,18.3702332271099,38.6347025077696,33723307932.0263,0,-0.0091324200913242,5.57990867579907,-5.57077625570777,0.375237505904298,3.36989573632771,5561276686.30576,-1447236.19497698
77.16,1,2.5,270,"tv","simples_fs87",60,50,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0,30.6575342465753,69.3424657534247,18.26482732841,37.0823627320986,18051965688.1369,0,0,-12.4383561643836,12.4383561643836,-0.2962806423185,2.13385515845241,-5865965396.11304,0
38.58,0.5,5,90,"tv","duplo_fs39-87",80,10,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0,49.7716894977169,50.2283105022831,18.2807076929618,36.8614533587756,25374721364.7202,0,-0.045662100456621,6.84703196347033,-6.80136986301374,0.5020518926638,1.4859692400989,1777636962.05456,-6180468.83240689
77.16,0.5,5,270,"tm10","simples_fs39",20,10,0.45,"on",150,5,23.05347032,19.0604223744292,46752,1.67123287671233,20.2237442922374,78.1050228310502,16.7905677388622,31.4851371330528,11519856604.1679,361914158.177129,1.67123287671233,-20.8904109589041,19.2191780821918,-1.3147977163904,-3.2687625525641,-21206193119.0377,361914158.177129
38.58,0.5,2.5,0,"tm10","duplo_fs39-87",20,50,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0,18.4657534246575,81.5342465753425,18.0196259678127,32.0976210925346,6004748110.55299,0,0,-25.4223744292237,25.4223744292237,-0.410281219971001,-2.9684469205286,-11006772392.828,0
77.16,2.5,5,270,"ref","simples_fs39",20,10,1,"off",0,5,23.05347032,19.0604223744292,46752,1.57077625570776,20.3470319634703,78.0821917808219,16.8323056537083,31.8903890564921,12073572531.7487,334240023.092746,1.57077625570776,-21.6324200913242,20.0616438356165,-1.2659263189572,-3.283751187521,-20933897217.6775,334240023.092746
77.16,0.5,5,90,"tm20","simples_fs39",20,10,1,"off",150,5,23.05347032,19.0604223744292,46752,0.136986301369863,19.4977168949772,80.365296803653,17.7642429437972,30.4838530038445,9791052202.7655,24251205.1265053,0.127853881278539,-21.9337899543379,21.8059360730594,-0.203801434448099,-4.6974754466429,-24232639510.2938,22361629.4496353
57.87,0.5,2.5,180,"tm10","duplo_fs87-87",60,50,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0.0365296803652967,28.6438356164384,71.3196347031963,17.9120222341016,36.5011453314881,14677688197.9157,2989673.12018712,0.0365296803652967,-15.0958904109589,15.0593607305936,-0.564397911519102,1.22284437358429,-6940616807.1062,2989673.12018712
38.58,0.5,5,0,"ref","duplo_fs39-87",80,10,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0,53.8584474885845,46.1415525114155,18.097810453419,38.2637255752458,33188358480.6576,0,-0.045662100456621,11.0867579908676,-11.041095890411,0.2713626703421,3.27947958608,9625460393.3257,-6046048.97152452
38.58,2.5,2.5,270,"sfar","simples_fs39",80,50,1,"off",0,5,23.05347032,19.0604223744292,46752,0.045662100456621,32.4269406392694,67.527397260274,17.9111081929875,38.4103661877147,16246300704.1227,39262.0319751156,0.045662100456621,-12.1643835616439,12.1187214611873,-0.510816994884603,3.1192185930982,-409266949.962461,39262.0319751156
38.58,1,5,90,"tv","duplo_fs87-87",20,30,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0.410958904109589,21.2009132420092,78.3881278538813,17.3436949364894,32.0837263927236,8599337119.06932,39967697.9078189,0.383561643835616,-22.1369863013699,21.7534246575343,-0.553214006231499,-3.3453517180612,-13997907401.1943,36686584.3550021
57.87,0.5,5,0,"tv","simples_fs87",20,30,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0.748858447488585,23.0479452054795,76.2031963470319,17.1880310966716,32.4779138511997,12544740538.9829,108612749.904876,0.730593607305937,-18.8470319634703,18.1164383561644,-0.738189288715898,-2.39480381326,-16463986205.2597,105513662.687456
38.58,0.5,5,0,"tv","simples_fs39",20,30,1,"on",0,5,23.05347032,19.0604223744292,46752,1.11415525114155,17.1666666666667,81.7191780821918,17.055773017007,31.9500429368224,8102827590.44638,117394004.081546,1.06849315068493,-25.6050228310502,24.5365296803653,-0.770674766069902,-3.0342030523434,-15460070496.8855,111347955.110022
57.87,2.5,5,270,"tm20","simples_fs39",80,30,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0,46.5456621004566,53.4543378995434,18.7186021349166,36.3357199279459,30356583202.92,0,-0.0091324200913242,3.9954337899543,-3.986301369863,0.723606413711,1.07091315650401,2194551957.19946,-1447236.19497698
57.87,0.5,2.5,90,"tm20","simples_fs39",60,50,0.45,"on",0,5,23.05347032,19.0604223744292,46752,0,32.1392694063927,67.8607305936073,18.2144250388306,35.894546049258,15454846775.0629,0,0,-11.0593607305936,11.0593607305936,-0.0696419351082973,0.755853952443097,-5752272936.85061,0
77.16,1,2.5,0,"sfiso","simples_fs87",60,50,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0,34.8356164383561,65.1643835616439,18.1224230877338,38.4691433194023,22542191486.4413,0,0,-7.58447488584477,7.58447488584477,-0.425061548593501,3.4012445329903,-1245926169.25775,0
57.87,2.5,5,270,"sfar","duplo_fs39-87",60,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0.045662100456621,40.1963470319635,59.7579908675799,17.7364006926948,36.6005291412547,27828240282.9062,7542716.88863314,0.0365296803652968,-2.35388127853881,2.3173515981735,-0.258595028510801,1.3357223698128,-333790962.81435,6095480.69365616
57.87,2.5,2.5,0,"sfar","duplo_fs87-87",60,50,1,"off",150,5,23.05347032,19.0604223744292,46752,0,18.796803652968,81.203196347032,18.0008565565189,35.1305788728971,8316129149.27529,0,0,-23.9246575342466,23.9246575342466,-0.5235889892781,0.2654789584616,-11668739030.0161,0
38.58,0.5,2.5,270,"tm10","duplo_fs39-87",60,50,1,"off",50,5,23.05347032,19.0604223744292,46752,0.091324200913242,24.445205479452,75.4634703196347,17.7906690088161,36.3580089950793,11268070403.7987,2658647.77866885,0.091324200913242,-19.6210045662101,19.5296803652968,-0.597199667872999,1.3943533442912,-5377296730.86807,2658647.77866885
77.16,0.5,5,90,"sfiso","simples_fs87",20,10,1,"on",0,5,23.05347032,19.0604223744292,46752,1.88127853881278,18.6529680365297,79.4657534246576,16.7016723268893,31.8856355271294,11846957979.8335,411743864.557542,1.87214611872146,-22.7785388127854,20.906392694064,-1.266372051356,-3.295692923358,-22176733733.2259,409854288.880672
77.16,1,5,180,"tv","simples_fs39",20,30,1,"off",150,5,23.05347032,19.0604223744292,46752,1.18721461187215,14.8082191780822,84.0045662100457,17.1601116038253,31.5989281718456,9330649763.35358,195635214.807629,1.18721461187215,-27.4954337899543,26.3082191780822,-0.930120661274099,-3.7480192985563,-23460871723.1211,195635214.807629
57.87,1,5,270,"ref","duplo_fs39-87",60,50,1,"on",150,5,23.05347032,19.0604223744292,46752,0.0639269406392693,26.0296803652968,73.9063926940639,17.5620015937252,34.8855381880666,18768441331.7533,10016895.9402397,0.0639269406392693,-16.162100456621,16.0981735159817,-0.545131216902799,-0.095305205862104,-8161058759.47191,10016895.9402397
38.58,2.5,2.5,0,"sfiso","duplo_fs87-87",20,10,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0.228310502283105,23.6643835616438,76.1073059360731,17.6600056743747,31.8919546409824,6586930890.47121,13564691.2689007,0.228310502283105,-20.2009132420092,19.9726027397261,-0.761767235132602,-3.1055305214006,-9575153005.67027,13564691.2689007
77.16,0.5,2.5,0,"tm20","simples_fs87",60,30,1,"off",50,5,23.05347032,19.0604223744292,46752,0,30.1506849315069,69.8493150684931,18.0872864673672,37.1186674736996,19510015107.4024,0,0,-12.1050228310502,12.1050228310502,-0.4505133308582,2.037383410943,-5433064679.84758,0
57.87,2.5,5,270,"tv","duplo_fs87-87",80,30,1,"on",50,5,23.05347032,19.0604223744292,46752,0,37.1415525114155,62.8584474885844,18.1252934108367,37.5127507095983,28061393728.0716,0,-0.0091324200913242,-5.40867579908677,5.41780821917803,0.130297689631099,2.2479439381564,-100637517.648922,-1447236.19497698
38.58,1,2.5,270,"sfiso","duplo_fs39-87",20,10,1,"off",0,5,23.05347032,19.0604223744292,46752,0.28310502283105,20.4520547945205,79.2648401826484,17.5746216506011,32.1610985993554,6274708623.41315,15817201.8560982,0.28310502283105,-24.0296803652968,23.7465753424657,-0.8067018760423,-2.9240634956281,-9939783268.36471,15817201.8560982
57.87,2.5,2.5,270,"sfiso","simples_fs39",20,50,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0,16.3904109589041,83.6095890410959,18.1080073990956,32.7225256366537,6096874565.01124,0,0,-27.203196347032,27.203196347032,-0.360137846343399,-2.506795478633,-14548313300.7157,0
57.87,2.5,5,90,"tm10","duplo_fs87-87",80,50,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,43.865296803653,56.134703196347,18.5286305145068,36.9563401039004,32131212874.1663,0,-0.0273972602739726,1.13013698630137,-1.10273972602737,0.593932931145901,1.5514885083078,3216054023.69649,-4528928.56737243
38.58,0.5,2.5,0,"sfiso","simples_fs87",20,50,1,"off",50,5,23.05347032,19.0604223744292,46752,0.0639269406392693,20.1666666666667,79.7694063926941,17.9191325048559,36.9722811740075,8479816068.73024,59867.5564484194,0.0639269406392693,-23.7214611872146,23.6575342465753,-0.510774682927803,1.9062131609443,-8531704434.65076,59867.5564484194
57.87,0.5,2.5,0,"tm10","simples_fs87",20,10,1,"off",0,5,23.05347032,19.0604223744292,46752,0.602739726027396,20.5662100456621,78.8310502283105,17.4244438564971,32.2951097630474,8273956705.41275,55208364.202923,0.602739726027396,-22.310502283105,21.7077625570776,-1.0480035823249,-2.7696847469859,-12793146212.9517,55208364.202923
57.87,0.5,5,90,"ref","duplo_fs87-87",20,50,1,"on",0,5,23.05347032,19.0604223744292,46752,1.37899543378995,14.9497716894977,83.6712328767123,16.8203043519253,32.1121086221326,9581141430.12199,241040565.356244,1.3607305936073,-27.0547945205479,25.6940639269406,-1.0585375997868,-3.1490682186046,-19451605039.9626,237819245.373794
77.16,0.5,2.5,90,"tv","duplo_fs39-87",80,10,1,"on",150,5,23.05347032,19.0604223744292,46752,0,39.5639269406393,60.4360730593607,18.2921843183011,37.5075836557024,22017068474.6855,0,0,-3.07534246575343,3.07534246575343,-0.0742254182139988,2.4544941952966,-3077627458.74399,0
77.16,2.5,5,90,"tv","duplo_fs39-87",80,10,0.45,"on",150,5,23.05347032,19.0604223744292,46752,0,49.9748858447489,50.0251141552511,18.4686923658857,37.9037066356068,36195602287.6049,0,0,7.81963470319637,-7.81963470319637,0.4305949103803,2.5871820499407,2349382320.00364,0
38.58,2.5,5,0,"ref","duplo_fs87-87",80,50,0.45,"off",150,5,23.05347032,19.0604223744292,46752,0.0182648401826484,39.2328767123288,60.7488584474886,17.9270577250813,36.897687315429,24247673626.2535,2038527.53570003,-0.0182648401826484,-3.3812785388128,3.3995433789954,-0.0103041639513997,1.87003608802841,2245358406.47768,-2374740.64784832
38.58,2.5,2.5,180,"tv","simples_fs87",60,10,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,44.027397260274,55.972602739726,18.4982697502144,36.6929392049384,14709544767.458,0,0,-1.0547945205479,1.0547945205479,0.0671918259368027,1.1288762281585,-2155723259.16758,0
57.87,0.5,5,0,"tv","simples_fs87",60,10,0.45,"off",50,5,23.05347032,19.0604223744292,46752,0,44.7283105022831,55.2716894977169,18.0628306411874,35.9826222639719,26559249914.5998,0,-0.0182648401826484,2.83333333333337,-2.8150684931507,0.136610255799901,1.1099045995122,-2449476829.64279,-3099087.21742026
38.58,0.5,5,90,"tv","duplo_fs39-87",20,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0.712328767123289,22.2420091324201,77.0456621004566,17.1754157665607,32.5562154545405,9704126400.17323,76447022.9650802,0.666666666666668,-20.6826484018265,20.0159817351598,-0.603240033737301,-2.8192686641362,-13892958002.4924,70266554.1326733
57.87,1,2.5,180,"tv","duplo_fs87-87",60,30,0.45,"off",0,5,23.05347032,19.0604223744292,46752,0,39.027397260274,60.972602739726,18.3291847472874,37.8110331811212,19078467989.8559,0,0,-4.9703196347032,4.9703196347032,-0.146723303549201,2.5023879494004,-1645052655.41539,0
77.16,0.5,5,270,"sfiso","duplo_fs39-87",20,50,1,"off",150,5,23.05347032,19.0604223744292,46752,2.04566210045662,13.4589041095891,84.4954337899543,16.6881373829504,31.8751857288442,9846401227.5762,427442145.995096,2.04566210045662,-27.6552511415525,25.6095890410959,-1.4172280723022,-2.8787139567727,-22879648495.6293,427442145.995096
38.58,2.5,2.5,180,"tv","simples_fs39",20,30,0.45,"on",50,5,23.05347032,19.0604223744292,46752,0.0821917808219177,18.9954337899543,80.9223744292237,17.8747710920892,32.108351640164,5928470034.63541,4096949.44347396,0.0821917808219177,-26.0867579908676,26.0045662100456,-0.556306832188397,-3.4557113366159,-10936797991.9902,4096949.44347396
57.87,2.5,5,90,"sfiso","duplo_fs39-87",80,30,1,"off",0,5,23.05347032,19.0604223744292,46752,0,25.2625570776256,74.7374429223744,18.4227955483836,37.6094246320576,15405364087.9239,0,-0.0273972602739726,-17.472602739726,17.5,0.4880979650227,2.204573036465,-13509794762.546,-4528928.56737243
